NOME DO PRODUTO,PREÇO
BUFFERIN C/1 COMP.	,	 1.44 
BUFFERIN CARDIO 81 MG C/ 30 COMP. TAMPONADO	,	 18.13 
BUFFERIN ENV C/4 CP	,	 5.75 
BUONA 150 MG C/ 30 CAPS. (MOMENTA)	,	 156.23 
BUP 150 MG C/ 30 COMP. (C1)	,	 148.16 
BUP 150 MG C/ 60 COMP. (C1)	,	 288.23 
BUP XL 150 MG C/ 30 COMP. (C1)	,	 91.12 
BUPIUM XL 150 MG C/ 30 COMP. (C1)	,	 139.58 
BUPROPIONA 150 MG C/ 30 COMP. (C1) (EMS)	,	 129.97 
BUPROPIONA 150 MG C/ 30 COMP. (C1) (EUROFARMA)	,	 125.00 
BUPROPIONA 150 MG C/ 30 COMP. (C1) (GEOLAB)	,	 112.07 
BUPROPIONA 150 MG C/ 30 COMP. (C1) (GERMED)	,	 116.24 
BUPROPIONA 150 MG C/ 30 COMP. (C1) (NOVA QUIMICA)	,	 114.29 
BUPROPIONA 150 MG C/ 30 COMP. (LEGRAND)	,	 118.64 
BUPROPIONA 150 MG C/ 60 COMP. (C1) (EMS)	,	 264.80 
BUPROPIONA 150 MG C/ 60 COMP. (C1) (GERMED)	,	 220.83 
BUPROPIONA 150 MG C/ 60 COMP. (C1) (NOVA QUIMICA)	,	 204.57 
BUPROVIL 300 MG C/ 20 COMP. (MULTILAB)	,	 20.41 
BUPROVIL 600 MG C/ 20 COMP. (MULTILAB)	,	 31.82 
BUPROVIL 600 MG C/ 30 COMP. (MULTILAB)	,	 50.10 
BUPROVIL GOTAS C/ 30 ML (MULTILAB)	,	 24.47 
BURINAX CPR. C/20	,	 19.92 
BUSCODUO CX. C/ 20 DRGS.	,	 31.46 
BUSCOFEM 400 MG C/  2 CAPS.	,	 7.13 
BUSCOFEM 400 MG C/ 10 CAPS.	,	 30.48 
BUSCOPAN COMPOS. C/ 20 COMP. REVEST.	,	 24.29 
BUSCOPAN COMPOS. GOTAS 20 ML	,	 18.24 
BUSCOPAN CX. C/ 20 DRAGEAS	,	 22.32 
BUSCOPAN GTS C/ 20 ML	,	 21.98 
BUSCOPAN PLUS SUP. C/6	,	 26.46 
BUSCOPLEX COMPOSTO GTS. C/ 20 ML (NATULAB)	,	 17.05 
BUSCOVERAN COMP C/20 DRG.(BUNKER)	,	 33.82 
BUSCOVERAN COMPOSTO GTS. C/ 10 ML (UNIAO QUIMICA)	,	 14.23 
BUSCOVERAN GTS 20ML (BUNKER)	,	 26.04 
BUSONID  32 MCG NASAL C/ 6 ML 120 DOSES	,	 29.67 
BUSONID  50 MCG AQUOSA NASAL 120 DOSES	,	 43.55 
BUSONID  64 MCG C/ 6 ML 120 DOSES	,	 59.31 
BUSONID 100 MCG C/ 6 ML 120 DOSES	,	 87.57 
BUSONID 200 MCG AEROSOL AD. 100 DOSES	,	 93.74 
BUSONID 200 MCG REFIL C/ 60 CAPSULAS	,	 50.22 
BUSONID 400 MCG C/ 60 CAPSULAS + INALADOR	,	 108.88 
BUSONID 400 MCG REFIL C/ 60 CAPSULAS	,	 87.27 
BUSPANIL  5 MG C/20	,	 16.23 
BUSPANIL 10 MG C/20	,	 22.20 
BUSPAR  5 MG C/ 20 COMP.       (C1)	,	 30.66 
BUSPAR 10 MG C/ 20 COMP.       (C1)	,	 47.03 
BUTACID 200 MG C/ 20 COMP.(VITAMEDIC)	,	 14.63 
BUTAZIL COMPRIMIDO	,	 10.00 
BUTAZOLIDINA 200 MG C/ 20 DRAGEAS	,	 16.83 
BUTAZONA CALCICA C/ 10 DRGS.	,	 8.02 
BUTILBROMETO DE ESCOPOLAMINA C/ 20 ML (EMS)	,	 12.13 
BUTILBROMETO DE ESCOPOLAMINA+ DIPIRONA GTS. (EMS)	,	 10.80 
BUTILBROMETO DE ESCOPOLAMINA+DIPIRONA (MEDLEY)	,	 11.47 
BUZINACO DE TORCEDOR C/ 330 ML / 165 G	,	 15.82 
BUZZ OFF AEROSOL MULTI-INSETICIDA C/ 400 ML (MP) 	,	 15.00 
BYE BYE FEVER INF. ENV. C/ 2 UNIDS.	,	 14.75 
C CALCIO (VITAMINA C + ASS.) (EMS)	,	 25.07 
CABELO REBELDE C/ 1 MECHA	,	 1.15 
CACHORRINHO A CORDA MEUS PEQUENINOS	,	 20.00 
CADERNO BROCHURAO JANDAIA C/ 96 FLS	,	 20.52 
CADERNO FORONI CD PUCCA 10 MAT C/ 200 FOLHAS	,	 87.64 
CADERNO SAO DOMINGOS CD GLOSS 10 MAT 200FL	,	 27.24 
CAFE 3 CORACOES EXTRA FORTE C/ 500 G	,	 17.81 
CAFEINA+ CARISOPRADOL+ DICL. SOD.+ PARACET. (U. QU	,	 24.89 
CAFILISADOR C/ 16 COMP.	,	 36.90 
CALADRYL AER. 120 ML	,	 36.82 
CALADRYL CR. 28 G	,	 20.24 
CALADRYL LOCAO 120 ML	,	 35.13 
CALADRYL LOCAO POS SOL C/ 100 ML (CELLERA)	,	 35.41 
CALADRYL PROTETOR SOLAR FPS 60 BABY KIDS C/ 120 ML	,	 45.17 
CALAMED LOCAO POS SOL  (CIMED)	,	 26.50 
CALAMINA COMPOSTA LOCAO	,	 20.28 
CALAMINA SOL. 100 ML    EMIS	,	 15.41 
CALAMYN LOCAO CREMOSA C/ 120 ML (NEO QUIMICA)	,	 25.01 
CALCA ENX. INF. PREFERIDA	,	 2.70 
CALCA ENXUTA DISNEY BABIES SORTIDOS	,	 4.45 
CALCA ENXUTA DUPLA SORTIDOS	,	 2.30 
CALCA PLASTICA ESTAMPADO BABYXUTA	,	 5.05 
CALCA PLASTICA INF. NEW BABY(SORT.)	,	 5.35 
CALCAREA C/ 24 PAPEIS     SIMOES	,	 6.58 
CALCEOS KIDS SOL. C/ 200 ML (MYRALIS)	,	 73.38 
CALCIFEROL SUS FR C/240 ML EMS	,	 35.99 
CALCIFIX B12 COMPOSTO C/ 300 ML (CIFARMA)	,	 33.92 
CALCIGENOL B12 250 ML	,	 18.72 
CALCIGENOL IRRAD. 300 ML	,	 13.41 
CALCIGENOL SUSP. C/ 300 ML	,	 16.49 
CALCIMED B-12 SUSP 150 ML (CALCIO+ASSOCIACO	,	 17.60 
CALCINOL SUSP. C/ 240 ML (CALCIFEROL + ASS.)	,	 35.99 
CALCIO CREME SUSPENSAO      GLOBO	,	 12.45 
CALCIO DAY D C/ 32 COMP.	,	 43.45 
CALCIO VITAMINADO B12	,	 18.27 
CALCIOFEROL B12 SUSPENSAO	,	 7.76 
CALCIOTONE COMPOSTO B12	,	 8.81 
CALCIOVITAL B-12 C/ 250 ML (NATULAB)	,	 33.77 
CALCI-PED 250 ML	,	 30.51 
CALCITRAN B12 SUSP. C/ 150 ML	,	 45.08 
CALCITRAN D3 600 MG CALCIO C/ 30 COMP.	,	 65.85 
CALCITRAN D3 600 MG CALCIO C/ 60 COMP.	,	 93.60 
CALCITRAN MDK C/ 30 COMP.	,	 69.28 
CALCIUM D3 600 MG/ 200 UI C/ 30 COMP.	,	 52.94 
CALCIUM D3 600 MG+ 200 UI C/ 60 COMP.	,	 99.86 
CALCIUM SANDOZ F 500 MG C/ 10 COMP. EFERV.	,	 24.36 
CALCIUM SANDOZ F 500 MG C/ 12 COMP. EFERV.	,	 40.73 
CALCIUM SANDOZ F 500 MG SACHE 20 ENV.	,	 38.25 
CALCIUM SANDOZ FF 1000 CPR.EFER. C/12	,	 46.31 
CALCIUM SANDOZ FF 1000 PO C/20	,	 62.58 
CALCIUM SANDOZ XPE 200 ML	,	 38.04 
CALCIUM SANDOZ+ VIT. C 1000 (LIMAO)	,	 20.64 
CALCIUM SANDOZ+ VIT. C 250+ 1000 (LARANJA) C/ 10	,	 20.01 
CALCORT  6 MG C/ 20 COMP.	,	 90.23 
CALCORT 30 MG C/ 10 COMP.	,	 215.19 
CALCORT GTS 13 ML	,	 193.76 
CALCULADORA KARFU C/ TAMPA KF-350	,	 7.25 
CALCULADORA KENKO C/ SOM KK-402A	,	 4.65 
CALCYLON SUSP. C/ 240 ML (LUPER)	,	 39.55 
CALDE 600 MG+ 400 UI C/ 60 COMP. MASTIG. (MARJAN)	,	 105.14 
CALDE K2 CX. C/ 30 COMP.	,	 145.47 
CALDE KM CX. C/ 30 COMP. (MARJAN FARMA)	,	 163.66 
CALDE MAG 250/ 125 MG+ 5UG C/ 60 COMP. (MARJAN)	,	 140.74 
CALDE MDK 2.000 UI C/ 30 COMP. 	,	 105.30 
CALENDULA CONC. 30 G      SIMOES	,	 26.00 
CALFON 200 ML	,	 0.27 
CALICIDA C/ 15 ML (SANTA TEREZINHA)	,	 21.97 
CALMA PELE LOCAO TOPICO C/ 100 ML (LUPER)	,	 28.65 
CALMAN 100/ 30/ 10 MG C/ 20 COMP.	,	 51.74 
CALMAN LIQ. C/ 100 ML	,	 62.30 
CALMAZIL 215 MG C/ 30 COMP. (AIRELA)	,	 45.68 
CALMINEX ATLETA GEL C/ 20 G	,	 21.11 
CALMINEX H POMADA C/ 20 G	,	 21.11 
CALMINEX ICE AEROSOL C/ 170 G	,	 77.50 
CALMINEX PDA  30 G SCHERING-P. VETERINARIA	,	 20.21 
CALMINEX PDA 100 G SCHERING-P. VETERINARIA	,	 22.85 
CALMOCITENO  5 MG C/ 20 COMP.	,	 11.21 
CALMOCITENO 10 MG C/ 20 COMP.	,	 14.16 
CALOFIM SOL. C/ 5 ML (AIRELA)	,	 20.39 
CALOMELANO PO 10 GR.	,	 7.88 
CALOTRAT PLANTAR POM. C/ 20 G (CALOS E VERRGAS)	,	 62.96 
CALOTRAT SOLUCAO (CALOS E VERRGAS)	,	 13.80 
CALPOL 50ML  SH	,	 18.49 
CALSAN CPR.MASTIGAVEIS C/30	,	 70.65 
CALSOL LOCAO (CALAMINA+ASSOC.)  BELFAR	,	 22.78 
CALSOL POM DERM. 20GR BELFAR	,	 14.33 
CALSYNAR 100 U.I. INJ. 5X1 ML	,	 356.44 
CALSYNAR 50 U.I. INJ. 5X0.5 ML	,	 211.13 
CALSYNAR INTRANASAL MONODOSE	,	 190.12 
CALTRATE 600+ VIT. D 400 UI C/ 30 COMP.	,	 53.07 
CALTRATE 600+M C/ 30 COMP.	,	 50.88 
CALTRATE 600+M C/ 60 COMP.	,	 101.89 
CALTRATE CP.C/60	,	 78.25 
CALTRATE D 600 MG/ 200 UI C/ 60 COMP.	,	 114.90 
CALTREN 10 MG C/ 20 COMP.	,	 40.70 
CALTREN 10 MG C/ 30 COMP.	,	 76.18 
CALTREN 20 MG C/ 20 COMP.	,	 77.89 
CALTREN 20 MG C/ 30 COMP.	,	 144.14 
CAMBEM CX. C/ 2 COMP.	,	 16.58 
CAMBEM SUS. 20 ML	,	 13.07 
CAMINHAO BOIADEIRO C/ 1 UNID	,	 5.22 
CAMISETA HANES G BRANCA/BRANCA 2X1	,	 27.48 
CAMOMILA C NENE C/ 20 CAPS. (PHARMASCIENCE)	,	 21.89 
CAMOMILA DIGESTIVA 150 ML (CATARINENSE)	,	 38.70 
CAMOMILINA C CX. C/ 20 CAPS.	,	 62.87 
CAMOMINE C BABY C/ 20 CAPS. (ARTE NATIVA)	,	 58.36 
CANDICORT CR. (CETOCON. + BETAMET.)	,	 41.70 
CANDICORT POM. (CETOCON. + BETAMET.)	,	 41.02 
CANDIDERM CREME C/ 30 G (CETOCONAZOL)	,	 28.47 
CANDITRAT CR. VAG. C/ 60 G (TEUTO)	,	 34.59 
CANDITRAT SUSP. C/ 50 ML (TEUTO)	,	 26.04 
CANDIZOL 150 C/ 1 CAPS. (FLUCONAZOL)	,	 63.64 
CANDIZOL 150 MG 2 CAPS. (FLUCONAZOL)	,	 122.28 
CANDORAL C/ 10 COMP. (CETOCONAZOL)	,	 58.63 
CANECA INFANTIL C/ BICO (OS FILHOTES)	,	 6.15 
CANECA INFANTIL C/ BICO DECORADA TRIO (PLASUTIL)	,	 13.60 
CANECA LILLO ANTIVAZAMENTO REF. 4011/ 4092	,	 14.41 
CANECA LILLO APRENDIZADO GALINHA PINT. 180 ML 	,	 46.19 
CANECA LILLO DESIGN REF. 602921/ 602951	,	 31.35 
CANECA LILLO DIVERTIDA REF. 603421/ 603431	,	 23.18 
CANECA LILLO EVOLUTION 150 ML REF. 628921/ 628931	,	 45.00 
CANECA LILLO MAGIA C/ 1 UNID. 207 ML REF. 603251	,	 37.99 
CANELA DE VELHO GEL P/ MASSAGEM C/ 250 G	,	 31.47 
CANESTEN CREME C/ 20 G	,	 26.71 
CANESTEN SPRAY 30 ML	,	 53.45 
CANETA BIC AZUL C/ 1 UNID.	,	 1.20 
CANETA COMPACTOR COLOR HIDROGRAFICA C/ 12 UNID.	,	 18.75 
CANFORA TABLETE  2 G (CATARINENSE)	,	 0.70 
CAPA PLASTICA P/ CD & DVD C/ 1 UNID.	,	 0.70 
CAPA SACOLAS P/ CD & DVD C/ 1 UNID.	,	 0.25 
CAPEBA KLIDONT  C/20	,	 7.31 
CAPEL SHAMPOO C/ 120 ML (CETOCONAZOL)	,	 86.81 
CAPIBARYNE 200 ML	,	 21.66 
CAPICILIN ANTICASPA TONICO C/ 20 ML 	,	 13.34 
CAPICILIN ANTIQUEDA TONICO C/ 20 ML 	,	 13.34 
CAPILAREMA 75 MG C/ 30 COMP.	,	 59.34 
CAPILAREMA 75 MG C/ 60 COMP.	,	 105.58 
CAPILOTON SOL. 180 ML	,	 35.82 
CAPOTRINEO 25 MG C/ 30 COMP. (NEO QUIMICA)	,	 34.24 
CAPOX	,	 11.31 
CAPRICHO	,	 49.90 
CAPTOPRIL 25 MG C/ 30 COMP. (MULTILAB)	,	 16.29 
CARA NOVA CR. DE BELEZA C/ 60 G (SOFISTICATTO)	,	 14.85 
CARBAMAZEPINA 200 MG C/ 10 COMP. (UNIAO QUIMICA)	,	 7.25 
CARBAMAZEPINA 200 MG C/ 20 COMP. (C1) (GERMED)	,	 16.16 
CARBAMAZEPINA 200 MG C/ 20 COMP. (EMS) (C1)	,	 11.94 
CARBAMAZEPINA 200 MG C/ 20 COMP. (EUROFARMA) (C1)	,	 12.27 
CARBAMAZEPINA 200 MG C/ 20 COMP. (MEDLEY) (C1)	,	 14.32 
CARBAMAZEPINA 200 MG C/ 20 COMP. (SANVAL)	,	 14.89 
CARBAMAZEPINA 200 MG C/ 30 COMP. (C1) (BIOSINTETIC	,	 21.45 
CARBAMAZEPINA 200 MG C/ 30 COMP. (C1) (MEDLEY)	,	 22.95 
CARBAMAZEPINA 200 MG C/ 30 COMP. (C1) (TEUTO)	,	 21.06 
CARBAMAZEPINA 200 MG C/ 30 COMP. (C1) (UNIAO QUIMI	,	 25.33 
CARBAMAZEPINA 400 MG C/ 20 COMP. (C1) (MEDLEY)	,	 28.72 
CARBAMAZEPINA 400 MG C/ 20 COMP. (EMS) (C1)	,	 29.25 
CARBAMAZEPINA 400 MG C/ 20 COMP. (GERMED) (C1)	,	 25.32 
CARBAMAZEPINA 400 MG C/ 30 COMP. (C1) (MEDLEY)	,	 43.10 
CARBAMAZEPINA SUSP. C/ 100 ML (C1) (MEDLEY)	,	 19.36 
CARBAMAZEPINA SUSP. C/ 100 ML (UNIAO QUIMICA)	,	 19.35 
CARBENICILINA PFIZER 1 G - FRASC	,	 12.03 
CARBIDOL 25/ 250 MG C/ 30 COMP. (TEUTO)	,	 66.96 
CARBIDOPA+ LEVODOPA 25/ 250 MG (BIOSINTETICA)	,	 49.99 
CARBO LEVEDO CPR. C/40	,	 19.18 
CARBOCIN 20 MG XPE. PED. C/ 100 ML (CIMED)	,	 21.77 
CARBOCIN 50 MG XPE. ADULTO C/ 100 ML (CIMED)	,	 32.51 
CARBOCISTEINA XPE. ADUL. C/ 100 ML (NATIVA)	,	 18.75 
CARBOCISTEINA XPE. PED. C/ 100 ML (BIOSINTETICA)	,	 19.28 
CARBOCISTEINA XPE. PED. C/ 100 ML (NATIVITA)	,	 20.14 
CARBOLIM 300 MG C/ 50 COMP.	,	 42.10 
CARBOLITIUM 300 MG C/ 50 COMP. (C1)	,	 51.15 
CARBOLITIUM 300 MG C/ 60 COMP.	,	 57.31 
CARBOLITIUM CR 450 MG C/ 30 COMP.   (C1)	,	 70.36 
CARDALIN CPR. C/30	,	 7.92 
CARDALIN RETARD 20 MG C/ 30 COMP.	,	 31.27 
CARDIBIOL GOTAS 30 ML BELEM JARDIM	,	 14.47 
CARDICORON 100 MG C/ 20 COMP. (TEUTO) AMIODARONA	,	 22.21 
CARDILOL  3.125 C/ 15 COMP.	,	 21.44 
CARDILOL 12.5 MG C/ 15 COMP.	,	 27.55 
CARDILOM 25MG (CAPTOPRIL) OSORIO DE MORAES	,	 18.81 
CARDIN 250 MG CX C/ 30 COMPRS	,	 15.83 
CARDIN 500 MG CX C/ 30 COMPRS	,	 28.85 
CARDIOAAS ENTERICO 85 MG C/ 30 COMP.	,	 18.41 
CARDIONORM COMPR. C/20	,	 41.25 
CARDIOREGIS 10 ML + CGT	,	 3.65 
CARDIOSETYL GTS FR C/60 ML	,	 19.57 
CARDIOTON 12 X 10 ML	,	 122.07 
CARDIZEM 30 MG C/ 50 COMP.	,	 39.16 
CARDIZEM 60 MG C/ 50 COMP.	,	 74.38 
CARDIZEM SR 90 MG C/ 20 CAPS. LIB. PROLONG.	,	 55.40 
CARDURAN 2 MG 10 COMP.	,	 71.37 
CARDURAN 2 MG 30 COMP.	,	 203.41 
CARDURAN 4 MG 10 COMP.	,	 83.82 
CARDURAN 4 MG 30 COMP.	,	 241.86 
CARDURAN XL CPR 4MG C/20	,	 182.77 
CARE LISS DESCOLORANTE C/ 20 (CLESS)	,	 4.49 
CARE LISS HAIR SPRAY JATO SECO C/ 250 ML (SORTIDOS	,	 15.29 
CARE LISS HAIR SPRAY JATO SECO C/ 400 ML (SORTIDOS	,	 33.54 
CARGA GILLETTE MACH 3 C/ 4 UNID. 	,	 41.70 
CARGA GILLETTE MACH3 C/ 2 CARTUCHOS	,	 28.60 
CARGA GILLETTE MACH3 CBF C/ 2 CARTUCHOS	,	 17.70 
CARGA GILLETTE MACH3 CBF C/ 4 CARTUCHOS	,	 34.77 
CARGA GILLETTE MACH3 POWER C/ 2 CARTUCHOS	,	 30.99 
CARGA GILLETTE MACH3 POWER C/ 4 CARTUCHOS	,	 59.12 
CARGA GILLETTE MACH3 SENSITIVE C/ 2 CARTUCHOS	,	 29.00 
CARGA GILLETTE MACH3 SENSITIVE C/ 4 CARTUCHOS	,	 38.62 
CARGA GILLETTE MACH3 SENSITIVE C/ 4 UNID.+ NECESSA	,	 73.09 
CARGA GILLETTE MACH3 TURBO C/ 2 CARTUCHOS	,	 32.79 
CARGA GILLETTE SENSOR 3 C/ 2 CARTUCHOS	,	 20.06 
CARGA GILLETTE SENSOR 3 C/ 4 CARTUCHOS	,	 38.13 
CARGA GILLETTE SENSOR C/ 2 CARTUCHOS	,	 14.24 
CARGA GILLETTE SENSOR C/ 3 CARTUCHOS	,	 10.03 
CARGA GILLETTE SENSOR C/ 5 CARTUCHOS	,	 11.95 
CARGA GILLETTE SENSOR EXCEL C/ 1 UNID	,	 8.51 
CARGA GILLETTE SENSOR EXCEL C/ 2 CART.	,	 20.18 
CARGA GILLETTE SENSOR EXCEL C/ 3	,	 9.70 
CARGA GILLETTE SENSOR EXCEL C/ 5	,	 11.95 
CARGA GILLETTE SENSOR EXCEL C/ 6 CART.	,	 35.89 
CARGA MACH 3 CARBONO C/ 2 CARTUCHOS. (GILLETTE)	,	 37.05 
CARIDERM POMADA 45 G	,	 20.82 
CARLIT 300 MG C/ 50 COMP. (SUPERA)	,	 48.88 
CARMED HIDRATANTE LABIAL C/ 10 G CEREJA	,	 7.04 
CARMED LABIAL POMADA C/ 10 G (SORTIDOS)	,	 31.09 
CARNABOL COMP. (POLIVITAMINICO + ASS.)	,	 21.51 
CARNABOL KIDS SUSP. C/ 120 ML	,	 19.96 
CARNABOL SUSP. (POLIVITAMINICO + ASS.)	,	 14.95 
CARPE DIEM MASC / FEM	,	 59.90 
CARRO DE BOMBEIROS FRICCAO MINI BOMBEIROS	,	 26.50 
CARTAO FIDELIDADE REDE INOVA C/ 100 UNID.	,	 0.02 
CARTAO TELEFONICO 20 UNIDADES	,	 4.75 
CARTAO TELEFONICO 40 UNIDADES	,	 8.15 
CARTAO TELEFONICO 60 UNIDADES	,	 12.90 
CARTELA GRANDE C/ STRAS	,	 4.50 
CARTIGEN C CX. C/ 30 SACHES (FQM)	,	 220.19 
CARTRAX CREME VAGINAL 35 G	,	 106.35 
CARTUCHO CILINDRO BROTHER DR520 COMPATIVEL	,	 114.38 
CARTUCHO TONER BROTHER DCP-8060 DCP-8065	,	 264.67 
CARTUCHO TONER SHARP AL-100TDN	,	 342.00 
CARVEDILOL  3.125 MG C/ 30 COMP. (NOVA QUIMICA)	,	 42.75 
CARVEDILOL  6.25 MG C/ 30 COMP. (BIOLAB)	,	 26.93 
CARVEDILOL  6.25 MG C/ 30 COMP. (BIOSINTETICA)	,	 48.62 
CARVEDILOL  6.25 MG C/ 30 COMP. (EMS)	,	 51.57 
CARVEDILOL 12.5 MG C/ 30 COMP. (BIOSINTETICA)	,	 56.75 
CARVEDILOL 12.5 MG C/ 30 COMP. (LEGRAND)	,	 57.57 
CARVEDILOL 25 MG C/ 30 COMP. (BIOLAB)	,	 52.75 
CARVEDILOL 25 MG C/ 30 COMP. (EMS)	,	 95.88 
CARVEDILOL 25 MG C/ 30 COMP. (GERMED)	,	 100.32 
CARVEROL 250 MG C/ 20 COMP. (UNIAO QUIMICA)	,	 30.36 
CASCO DE CAVALO 10 ML MARU	,	 2.80 
CASODEX 50 MG CPS C/28	,	 879.19 
CAST.DA INDIA COMPR. C/50 SIMOES	,	 17.40 
CASTANHA DA INDIA (COMPOSTA) C/ 30 COMP.	,	 49.00 
CASTANHA DA INDIA (ZURITA) C/ 30 COMP.	,	 33.69 
CASTANHA DA INDIA 100 MG C/ 30 COMP.(GLOBO)	,	 35.18 
CASTANHA DA INDIA 100 MG C/ 60 COMP. (BELFAR)	,	 63.38 
CASTANHA DA INDIA VARINATI C/ 30 CAPS (PHARMASCIEN	,	 37.46 
CASTANHA DA INDIA VARINATI C/ 60 CAPS (PHARMASCIEN	,	 85.33 
CASTANHA DA INDIA VARIVAX C/ 30 COMP. (NATULAB)	,	 95.31 
CASTANHA DA INDIA VENAESCULUS C/ 30 CAPS (CARESSE)	,	 46.24 
CASTANHA DA INDIA VENAESCULUS C/ 60 CAPS (CARESSE)	,	 72.44 
CASTING CREME GLOSS TINTURA (SORTIDOS) L'OREAL	,	 38.26 
CATAFLAM 1.8 MG/ML SUSP 120 ML	,	 46.90 
CATAFLAM 50 MG C/ 10 DRGS.	,	 24.06 
CATAFLAM 50 MG C/ 20 DRGS.	,	 48.18 
CATAFLAM D C/ 20 COMP. DISPERSIVEIS	,	 47.38 
CATAFLAM EMULGEL C/ 30 G	,	 14.84 
CATAFLAM GTS C/ 20 ML	,	 28.35 
CATAFLAMPRO 11.6 MG SOL. TOP. AEROSOL C/ 85 ML	,	 42.88 
CATAFLAMPRO XT EMULGEL C/ 100 G	,	 66.60 
CATAFLEXYM 50 MG C/ 1 COMP.	,	 1.08 
CATAFLEXYM 50 MG C/ 10 COMP.	,	 10.51 
CATAFLEXYM 50 MG C/ 20 COMP.	,	 21.59 
CATAFLEXYM GEL C/ 40 G (CIFARMA)	,	 15.18 
CATAFLEXYM GEL C/ 60 G (CIFARMA)	,	 22.97 
CATAFLEXYM GTS 20 ML	,	 19.14 
CATAFLEXYM GTS. C/ 10 ML	,	 13.79 
CATALGEN 50 MG 20 DRG.	,	 13.68 
CATALGEN GTS FR C/20 ML	,	 12.05 
CATALOGO DE PARFUM BRASIL	,	 0.02 
CATGUT SIMPLES..............	,	 5.84 
CATOPROL 12.5 MG CPR. C/16	,	 15.81 
CATOPROL 12.5 MG CPR. C/30	,	 23.56 
CATOPROL 25 MG CPR. C/16	,	 19.51 
CATOPROL 25 MG CPR. C/30	,	 36.64 
CATOPROL 50 MG CPR. C/16	,	 40.59 
CATOPROL 50 MG CPR. C/30	,	 73.19 
CATUABA COMPOSTO LIQ. 500 ML CATAR	,	 22.82 
CATUAMA C/ 500 ML (CATARINENSE)	,	 69.30 
CAUTEREX C/ GENTAMICINA 10 G	,	 38.84 
CAVIAMINA ESTOJOS C/25	,	 8.88 
CAZIGERAN CX. C/ 20 DRGS. (CAZI)	,	 24.65 
CEBION 1 G C/ 10 COMP. ACEROLA	,	 19.82 
CEBION 1 G C/ 10 COMP. LARANJA	,	 21.63 
CEBION 2 G C/ 10 COMP. EFERV.	,	 28.43 
CEBION ZINCO 1000/ 10 MG C/ 10 COMP. EFERV.	,	 28.89 
CEBRALAT  50 MG C/ 30 COMP.	,	 35.82 
CEBRALAT  50 MG C/ 60 COMP.	,	 43.86 
CEBRALAT 100 MG C/ 30 COMP.	,	 70.54 
CEBRALAT 100 MG C/ 60 COMP.	,	 86.27 
CEBRILIN 20MG C/30	,	 144.15 
CEBRONFILINA XPE. ADUL. (ACEBROFILINA)	,	 44.93 
CEBRONFILINA XPE. INF. (ACEBROFILINA)	,	 33.09 
CECI C/ 28 COMP.	,	 89.18 
CECLOR* 250 MG/ 5 ML LIQ. C/ 100 ML	,	 111.10 
CECLOR* 375 MG/ 5 ML SUSP. C/ 100 ML	,	 150.95 
CECLOR* AF 500 MG C/ 10 DRGS.	,	 81.85 
CECLOR* BD 500 MG C/ 10 COMP.	,	 97.18 
CECLOR* BD 750 MG C/ 14 COMP.	,	 204.23 
CECOFLAN 100 MG C/ 12 COMP. (VITAPAN)	,	 62.29 
CEDILANID INJ. AMP. UNIDADE	,	 2.30 
CEDILANIDE	,	 111.63 
CEDOZELIN COMPLEX 5000 INJ. UNIDADE	,	 13.81 
CEDRILAX  C/ 30 COMP. (PARACETAMOL + ASS.)	,	 45.12 
CEDRILAX CART. C/ 4 COMP. (PHARLAB)	,	 5.78 
CEDRIN REPTABS DRG. C/10	,	 10.61 
CEDROXIL 500 MG C/ 8 COMP. (LEGRAND)	,	 67.25 
CEDUR 200 MG C/ 20 COMP.	,	 57.04 
CEDUR RETARD 400 MG C/ 30 COMP. (GLENMARK)	,	 178.77 
CEFACLOR 250 MG/ 5 ML SUSP. ORAL C/ 80 ML (EMS)	,	 91.75 
CEFACLOR 250 MG/ 5 ML SUSP. ORAL C/ 80 ML (MEDLEY)	,	 75.09 
CEFACLOR 375 MG/ 5 ML SUSP. ORAL (MEDLEY)	,	 102.10 
CEFACLOR 500 MG C/ 10 CAPS. (MEDLEY)	,	 95.93 
CEFACLOR* 250 MG/ 5 ML SUSP. ORAL (GERMED)	,	 84.08 
CEFACLOR* 375 MG C/ 100 ML (GERMED)	,	 114.29 
CEFACLOR* 375 MG C/ 80 ML (EMS)	,	 124.69 
CEFACLOR* 500 MG C/ 10 CAPS. (EMS)	,	 117.16 
CEFACLOR* 500 MG C/ 10 CAPS. (GERMED)	,	 90.69 
CEFADRIN DC C/  4 COMP. (MABRA/CIFARMA)	,	 6.65 
CEFADRIN DC C/ 12 COMP. (MABRA/CIFARMA)	,	 35.94 
CEFADROXIL 250 MG C/ 100 ML (NOVARTIS)	,	 116.81 
CEFADROXIL 250 MG SUSP. C/ 80 ML (SANVAL)	,	 30.66 
CEFADROXIL 500 MG C/ 1 CAPS. (EUROFARMA)	,	 5.26 
CEFADROXIL 500 MG C/ 1 CAPS.(SANVAL)	,	 4.26 
CEFADROXIL 500 MG C/ 4 COMP. (GENERICO)	,	 13.78 
CEFADROXIL 500 MG C/ 8 CAPS. (MEDQUIMICA)	,	 44.55 
CEFADROXIL 500 MG C/ 8 CAPS. GEN. (RANBAX)	,	 54.24 
CEFADROXIL 500 MG C/ 8 COMP. (SANVAL)	,	 34.20 
